name,entity_subtype,country,latitude,longitude,has_thumbnail,page_views,entity_type,total_area,population,is_test,continent
"Pennant Hills, New South Wales",PopulatedPlace,Australia,-33.7424,151.066,1,27176.0,populated_place,,7287.0,False,Oceania
"Moffat Beach, Queensland",PopulatedPlace,Australia,-26.7933,153.139,1,8574.0,populated_place,,2553.0,False,Oceania
"Thirroul, New South Wales",PopulatedPlace,Australia,-34.3165,150.919,1,28985.0,populated_place,,6083.0,True,Oceania
"Sandstone Point, Queensland",PopulatedPlace,Australia,-27.0736,153.123,1,9554.0,populated_place,,3959.0,False,Oceania
North West Regional Hospital,ArchitecturalStructure,Australia,-41.0471,145.882,0,6112.0,structure,,,False,Oceania
Mangoplah,Region,Australia,-35.3817,147.243,1,5593.0,populated_place,,309.0,False,Oceania
"Ben Lomond, New South Wales",Region,Australia,-30.0218,151.66,1,11484.0,populated_place,,152.0,False,Oceania
"Tingalpa, Queensland",PopulatedPlace,Australia,-27.4733,153.129,1,17367.0,populated_place,,8290.0,False,Oceania
"Murphys Creek, Queensland",Region,Australia,-27.4613,152.056,1,5164.0,populated_place,,629.0,False,Oceania
"Gembrook, Victoria",Region,Australia,-37.95,145.541,1,17835.0,populated_place,,2559.0,False,Oceania
"McLaren Vale, South Australia",Region,Australia,-35.2198,138.541,1,22011.0,populated_place,,3096.0,False,Oceania
Borroloola,Region,Australia,-16.0703,136.307,1,37873.0,populated_place,,871.0,False,Oceania
"Lake Cathie, New South Wales",Region,Australia,-31.552,152.855,1,12289.0,populated_place,,4296.0,False,Oceania
"Bajool, Queensland",PopulatedPlace,Australia,-23.6511,150.642,1,5480.0,populated_place,,455.0,False,Oceania
Moreton Bay Region,Region,Australia,-27.2933,152.93,1,88698.0,populated_place,,425302.0,True,Oceania
"Smithfield, South Australia",PopulatedPlace,Australia,-34.6859,138.687,0,9861.0,populated_place,,1754.0,False,Oceania
Traveston Crossing Dam,Dam,Australia,-26.3354,152.709,0,8292.0,structure,,,False,Oceania
Signal Hill (New Zealand),NaturalPlace,New Zealand,-45.8497,170.559,1,5837.0,natural_place,,,False,Oceania
City of Preston (Victoria),Region,Australia,-37.743,145.008,1,5018.0,populated_place,,79700.0,False,Oceania
"McKinlay, Queensland",Region,Australia,-21.2713,141.29,1,25042.0,populated_place,,178.0,False,Oceania
"Amata, South Australia",Region,Australia,-26.15,131.133,1,14783.0,populated_place,,455.0,False,Oceania
"Bundarra, New South Wales",Region,Australia,-30.1667,151.067,1,12405.0,populated_place,,676.0,False,Oceania
"Mathinna, Tasmania",Region,Australia,-41.4768,147.889,1,6588.0,populated_place,,131.0,False,Oceania
Sydney Basin,Region,Australia,-33.9481,150.76,1,27725.0,populated_place,,5000000.0,False,Oceania
"St Paul's Church, Auckland",HistoricBuilding,New Zealand,-36.8544,174.768,1,11200.0,structure,,,False,Oceania
"Nowa Nowa, Victoria",Region,Australia,-37.7167,148.1,1,7499.0,populated_place,,194.0,False,Oceania
Mannum,Region,Australia,-34.9151,139.304,1,17660.0,populated_place,,2644.0,True,Oceania
"Beachmere, Queensland",Region,Australia,-27.1294,153.054,1,14519.0,populated_place,,4112.0,True,Oceania
Camooweal,Region,Australia,-19.9211,138.119,1,18793.0,populated_place,,208.0,False,Oceania
Lake Albert (New South Wales),Lake,Australia,-35.167,147.373,1,6782.0,natural_place,1250000.0,,False,Oceania
"Munruben, Queensland",PopulatedPlace,Australia,-27.7486,153.034,1,5156.0,populated_place,,2871.0,False,Oceania
"Auburn, South Australia",Region,Australia,-34.0272,138.686,1,9438.0,populated_place,,661.0,False,Oceania
Fraser Coast Region,Region,Australia,-25.2913,152.831,1,24370.0,populated_place,,105463.0,False,Oceania
Ballarat Central,PopulatedPlace,Australia,-37.563,143.851,1,9074.0,populated_place,,5378.0,False,Oceania
Project West Wind,PowerStation,New Zealand,-41.2764,174.66,1,7659.0,structure,,,False,Oceania
City of Moorabbin,Region,Australia,-37.9333,145.033,1,5661.0,populated_place,,100400.0,False,Oceania
Hornsby Shire,Region,Australia,-33.7,151.1,1,38519.0,populated_place,,142667.0,False,Oceania
"Currarong, New South Wales",Region,Australia,-35.0175,150.822,1,9325.0,populated_place,,479.0,False,Oceania
"Palmer, South Australia",Region,Australia,-34.852,139.16,1,5350.0,populated_place,,202.0,False,Oceania
Ayers House (Adelaide),Building,Australia,-34.9217,138.609,1,7823.0,structure,,,False,Oceania
"Austins Ferry, Tasmania",PopulatedPlace,Australia,-42.7664,147.243,1,11711.0,populated_place,,2395.0,False,Oceania
Southern Moreton Bay Islands (Redland City),Island,Australia,-27.6333,153.383,1,7354.0,populated_place,,6153.0,False,Oceania
"Campbellfield, Victoria",PopulatedPlace,Australia,-37.673,144.957,1,35436.0,populated_place,,4977.0,False,Oceania
"Scarsdale, Victoria",Region,Australia,-37.6783,143.676,0,5170.0,populated_place,,744.0,False,Oceania
"Gol Gol, New South Wales",Region,Australia,-34.1667,142.217,1,17003.0,populated_place,,1523.0,False,Oceania
"Casterton, Victoria",Region,Australia,-37.5833,141.4,1,26592.0,populated_place,,1673.0,False,Oceania
"Kempsey, New South Wales",Region,Australia,-31.0833,152.833,1,69411.0,populated_place,,15309.0,True,Oceania
Logan Central,PopulatedPlace,Australia,-27.6436,153.107,1,6492.0,populated_place,,5945.0,False,Oceania
"Mitcham, Victoria",PopulatedPlace,Australia,-37.818,145.197,1,24120.0,populated_place,,16795.0,False,Oceania
City of Holroyd,Region,Australia,-33.8333,150.983,1,14338.0,populated_place,,99163.0,False,Oceania
"Strathmore, Victoria",PopulatedPlace,Australia,-37.734,144.921,0,13947.0,populated_place,,8980.0,True,Oceania
City of West Torrens,Region,Australia,-34.95,138.583,1,15019.0,populated_place,,61699.0,False,Oceania
Geehi Dam,Dam,Australia,-36.3047,148.316,1,19654.0,structure,,,False,Oceania
Port Hacking,Lake,Australia,-34.0653,151.135,1,12542.0,natural_place,11700000.0,,False,Oceania
"Lockington, Victoria",Region,Australia,-36.2667,144.533,1,22318.0,populated_place,,808.0,False,Oceania
"Kintore, Northern Territory",Region,Australia,-23.2737,129.382,0,30894.0,populated_place,,410.0,False,Oceania
"Hadspen, Tasmania",Region,Australia,-41.5,147.067,1,8183.0,populated_place,,2275.0,False,Oceania
Shire of Cook,Region,Australia,-15.4682,145.251,1,13215.0,populated_place,,4445.0,False,Oceania
"Carlsruhe, Victoria",Region,Australia,-37.2833,144.5,1,6636.0,populated_place,,456.0,True,Oceania
"Berrimah, Northern Territory",PopulatedPlace,Australia,-12.4339,130.923,1,8827.0,populated_place,,789.0,False,Oceania
"Serviceton, Victoria",Region,Australia,-36.3756,140.988,1,7085.0,populated_place,,120.0,False,Oceania
"Cobden, Victoria",Region,Australia,-38.3333,143.067,1,15727.0,populated_place,,1839.0,False,Oceania
Khancoban,Region,Australia,-36.22,148.127,1,17600.0,populated_place,,304.0,False,Oceania
"Myall Creek, New South Wales",PopulatedPlace,Australia,-29.7792,150.714,0,6174.0,populated_place,,38.0,False,Oceania
Monash Freeway,Road,Australia,-37.8447,145.04,1,43099.0,structure,,,False,Oceania
Scenic Rim Region,Region,Australia,-27.9875,152.995,1,34103.0,populated_place,,42583.0,True,Oceania
Manapouri Power Station,Station,New Zealand,-45.5214,167.278,1,56578.0,structure,,,True,Oceania
"Cranebrook, New South Wales",PopulatedPlace,Australia,-33.7208,150.713,1,18590.0,populated_place,,15759.0,False,Oceania
Curacoa Island,Island,Australia,-18.668,146.554,1,11898.0,populated_place,4800000.0,0.0,False,Oceania
"Warra, Queensland",Region,Australia,-26.93,150.92,1,5853.0,populated_place,,205.0,True,Oceania
"Toora, Victoria",Region,Australia,-38.65,146.333,1,10535.0,populated_place,,681.0,False,Oceania
"Wacol, Queensland",PopulatedPlace,Australia,-27.583,152.921,1,27639.0,populated_place,,3761.0,False,Oceania
"Kingston, Tasmania",Region,Australia,-42.9769,147.308,1,26085.0,populated_place,,10409.0,True,Oceania
Eurobodalla Shire,Region,Australia,-35.9167,150.1,1,28612.0,populated_place,,37232.0,False,Oceania
Aboriginal Shire of Doomadgee,Region,Australia,-17.9328,138.819,1,5394.0,populated_place,,1507.0,False,Oceania
City of Norwood Payneham & St Peters,Region,Australia,-34.9167,138.633,1,5873.0,populated_place,,35362.0,False,Oceania
"Lurnea, New South Wales",PopulatedPlace,Australia,-33.9349,150.896,1,8846.0,populated_place,,9311.0,False,Oceania
"Toorbul, Queensland",Region,Australia,-27.0363,153.1,1,5535.0,populated_place,,930.0,True,Oceania
Gunnamatta Bay,BodyOfWater,Australia,-34.0653,151.151,1,11586.0,natural_place,,,True,Oceania
"Black Hill, Victoria",PopulatedPlace,Australia,-37.56,143.873,1,5099.0,populated_place,,2124.0,False,Oceania
"Princetown, Victoria",Region,Australia,-38.6667,143.15,0,8953.0,populated_place,,241.0,False,Oceania
City of Greater Taree,Region,Australia,-31.9,152.45,1,9494.0,populated_place,,46541.0,False,Oceania
Herring Island (Victoria),Island,Australia,-37.8332,145.003,1,10073.0,populated_place,32000.0,0.0,False,Oceania
"Cannon Hill, Queensland",PopulatedPlace,Australia,-27.4734,153.097,1,16485.0,populated_place,,5533.0,False,Oceania
"Cranbourne North, Victoria",PopulatedPlace,Australia,-38.07,145.291,0,8802.0,populated_place,,24683.0,False,Oceania
"Manning Point, New South Wales",Region,Australia,-31.915,152.668,0,5510.0,populated_place,,239.0,False,Oceania
Centenary Motorway,Road,Australia,-27.6485,152.933,1,7005.0,structure,,,False,Oceania
Windsor Cinema,Building,Australia,-31.9797,115.802,1,20356.0,structure,,,False,Oceania
City of South Melbourne,Region,Australia,-37.985,144.96,1,5391.0,populated_place,,17600.0,False,Oceania
"Waterford, Queensland",Region,Australia,-27.715,153.143,1,7713.0,populated_place,,5484.0,False,Oceania
Uranquinty Power Station,PowerStation,Australia,-35.1803,147.217,1,7213.0,structure,,,False,Oceania
"Beverley, South Australia",PopulatedPlace,Australia,-34.893,138.547,1,5379.0,populated_place,,1498.0,True,Oceania
"Crown Street, Sydney",Road,Australia,-33.871,151.217,1,5343.0,structure,,,True,Oceania
"Shorncliffe, Queensland",PopulatedPlace,Australia,-27.3272,153.079,1,18222.0,populated_place,,1870.0,False,Oceania
"Cudal, New South Wales",Region,Australia,-33.2833,148.75,1,8667.0,populated_place,,339.0,False,Oceania
Australian Grains Genebank,Building,Australia,-36.7167,142.2,1,9951.0,structure,,,False,Oceania
"Strathewen, Victoria",Region,Australia,-37.55,145.267,0,8031.0,populated_place,,198.0,False,Oceania
"Geebung, Queensland",PopulatedPlace,Australia,-27.3705,153.048,1,13669.0,populated_place,,4626.0,True,Oceania
"Henty, New South Wales",Region,Australia,-35.52,147.035,1,18634.0,populated_place,,1237.0,True,Oceania
"Moriac, Victoria",Region,Australia,-38.2333,144.167,1,9391.0,populated_place,,782.0,False,Oceania
"Clifton Beach, Tasmania",PopulatedPlace,Australia,-42.9894,147.522,1,11188.0,populated_place,,555.0,False,Oceania
North West Coastal Highway,Road,Australia,-28.042,114.674,1,18008.0,structure,,,True,Oceania
"Pentland, Queensland",Region,Australia,-20.5227,145.399,1,7084.0,populated_place,,306.0,True,Oceania
"Elmore, Victoria",Region,Australia,-36.4833,144.6,1,12776.0,populated_place,,776.0,False,Oceania
AWA Tower,Building,Australia,-33.8669,151.206,1,20302.0,structure,,,False,Oceania
"Rathdowney, Queensland",Region,Australia,-28.2114,152.863,1,8764.0,populated_place,,308.0,False,Oceania
"Elermore Vale, New South Wales",PopulatedPlace,Australia,-32.915,151.668,0,5224.0,populated_place,,5526.0,False,Oceania
"Hughes, Australian Capital Territory",PopulatedPlace,Australia,-35.333,149.094,1,5987.0,populated_place,,3210.0,False,Oceania
MacDonnell Region,Region,Australia,-26.5931,118.491,1,8488.0,populated_place,,6863.0,True,Oceania
"Stony Creek, Victoria",Region,Australia,-38.5833,146.15,0,7606.0,populated_place,,281.0,True,Oceania
Hobart,PopulatedPlace,Australia,-42.8806,147.325,1,919212.0,populated_place,,247068.0,False,Oceania
Lyttelton Harbour,BodyOfWater,New Zealand,-43.6167,172.733,1,13623.0,natural_place,,,False,Oceania
Champagne Pool,BodyOfWater,New Zealand,-38.3591,176.369,1,32615.0,natural_place,,,False,Oceania
"Ivanhoe, New South Wales",Region,Australia,-32.9164,144.299,1,33332.0,populated_place,,196.0,False,Oceania
Southern Cross Drive,Road,Australia,-33.9099,151.213,1,7017.0,structure,,,False,Oceania
Boggabilla,Region,Australia,-28.6,150.35,1,13244.0,populated_place,,551.0,False,Oceania
"Bemm River, Victoria",Region,Australia,-37.75,148.967,1,6170.0,populated_place,,60.0,False,Oceania
"Heathcote, Victoria",Region,Australia,-36.9167,144.7,1,29018.0,populated_place,,2793.0,True,Oceania
"Gladstone, Queensland",PopulatedPlace,Australia,-23.8427,151.255,1,169582.0,populated_place,,34703.0,False,Oceania
"Gumlu, Queensland",Region,Australia,-19.8783,147.685,1,7093.0,populated_place,,181.0,False,Oceania
"Bellbowrie, Queensland",PopulatedPlace,Australia,-27.5589,152.882,1,11272.0,populated_place,,5462.0,False,Oceania
Barkly Region,Region,Australia,-19.8037,135.51,1,10544.0,populated_place,,7392.0,False,Oceania
"Terranora, New South Wales",Region,Australia,-28.2403,153.502,0,7424.0,populated_place,,3365.0,False,Oceania
"Barrow Creek, Northern Territory",Region,Australia,-21.5319,133.889,1,34728.0,populated_place,,4.0,False,Oceania
Shire of Burdekin,Region,Australia,-19.5758,147.405,1,14161.0,populated_place,,17077.0,False,Oceania
"Scamander, Tasmania",Region,Australia,-41.45,148.267,1,12034.0,populated_place,,803.0,True,Oceania
"Campsie, New South Wales",PopulatedPlace,Australia,-33.9146,151.102,1,43694.0,populated_place,,24541.0,False,Oceania
"Cooroibah, Queensland",PopulatedPlace,Australia,-26.3319,153.001,1,6619.0,populated_place,,2041.0,False,Oceania
"Jundah, Queensland",Region,Australia,-24.8325,143.06,1,8568.0,populated_place,,106.0,False,Oceania
Molonglo Valley,Region,Australia,-35.3192,149.042,1,16809.0,populated_place,,11435.0,True,Oceania
"Flinders Lane, Melbourne",Road,Australia,-37.817,144.965,1,10961.0,structure,,,False,Oceania
Coleambally,Region,Australia,-34.8,145.883,1,14175.0,populated_place,,1331.0,False,Oceania
"Mirboo North, Victoria",Region,Australia,-38.4,146.15,0,13434.0,populated_place,,1697.0,False,Oceania
"Walcha, New South Wales",Region,Australia,-30.9833,151.6,1,37137.0,populated_place,,3092.0,False,Oceania
"Hurstbridge, Victoria",Region,Australia,-37.6389,145.195,1,14957.0,populated_place,,3554.0,False,Oceania
"Loxton, South Australia",Region,Australia,-34.4539,140.567,1,22872.0,populated_place,,4212.0,False,Oceania
"Wandin North, Victoria",Region,Australia,-37.769,145.411,1,6292.0,populated_place,,3132.0,True,Oceania
Thursday Island,Region,Australia,-10.585,142.221,1,148180.0,populated_place,,2938.0,False,Oceania
"Peak Crossing, Queensland",PopulatedPlace,Australia,-27.7836,152.73,1,7314.0,populated_place,,965.0,False,Oceania
"Old Government House, Auckland",Building,New Zealand,-36.8499,174.77,1,9852.0,structure,,,True,Oceania
Burnie,PopulatedPlace,Australia,-41.0636,145.875,1,7781.0,populated_place,,19918.0,False,Oceania
Mount Breckan,Building,Australia,-35.5465,138.622,1,9805.0,structure,,,False,Oceania
"Lovett Bay, New South Wales",PopulatedPlace,Australia,-33.635,151.279,1,9212.0,populated_place,,153.0,False,Oceania
Lake Yamma Yamma,Lake,Australia,-26.2778,141.459,1,5202.0,natural_place,720000000.0,,False,Oceania
Great Lakes Council,Region,Australia,-32.2167,152.533,1,7586.0,populated_place,,34430.0,False,Oceania
Eastern Distributor,Road,Australia,-33.8688,151.218,1,27379.0,structure,,,False,Oceania
"Longford, Tasmania",Region,Australia,-41.5958,147.122,1,26017.0,populated_place,,3863.0,False,Oceania
"Olary, South Australia",Region,Australia,-32.2809,140.327,1,5208.0,populated_place,,4.0,False,Oceania
Barron Gorge Hydroelectric Power Station,PowerStation,Australia,-16.8511,145.647,0,8065.0,structure,,,False,Oceania
Chichester Dam,Dam,Australia,-32.2317,151.684,1,7995.0,structure,,,True,Oceania
"Berriedale, Tasmania",PopulatedPlace,Australia,-42.8097,147.255,0,7315.0,populated_place,,2692.0,True,Oceania
"Bellerive, Tasmania",PopulatedPlace,Australia,-42.8747,147.368,1,16608.0,populated_place,,4507.0,False,Oceania
"Macclesfield, South Australia",Region,Australia,-35.1667,138.833,1,17342.0,populated_place,,958.0,False,Oceania
"Briagolong, Victoria",Region,Australia,-37.8333,147.067,1,7964.0,populated_place,,1081.0,False,Oceania
Jerilderie,Region,Australia,-35.35,145.733,1,37876.0,populated_place,,1029.0,False,Oceania
"Arcadia, New South Wales",PopulatedPlace,Australia,-33.6243,151.045,0,13730.0,populated_place,,1385.0,False,Oceania
Bruny Island,Island,Australia,-43.3667,147.283,1,108754.0,populated_place,362000000.0,600.0,False,Oceania
"Avenel, Victoria",Region,Australia,-36.9,145.233,1,14884.0,populated_place,,1048.0,False,Oceania
Cape Otway,Region,Australia,-38.85,143.517,1,21157.0,populated_place,,15.0,False,Oceania
"Bingara, New South Wales",Region,Australia,-29.8667,150.567,1,27826.0,populated_place,,1428.0,False,Oceania
"Nana Glen, New South Wales",Region,Australia,-30.1333,153.0,0,30922.0,populated_place,,1055.0,False,Oceania
"Boneo, Victoria",Region,Australia,-38.413,144.888,1,5752.0,populated_place,,314.0,False,Oceania
Shire of Murweh,Region,Australia,-26.4017,146.24,1,6621.0,populated_place,,4318.0,False,Oceania
City of Lake Macquarie,Region,Australia,-33.0333,151.633,1,80728.0,populated_place,,213845.0,False,Oceania
"Umina Beach, New South Wales",PopulatedPlace,Australia,-33.5181,151.31,1,36033.0,populated_place,,17372.0,False,Oceania
City of Willoughby,Region,Australia,-33.8,151.183,1,30237.0,populated_place,,74302.0,True,Oceania
"Yan Yean, Victoria",Region,Australia,-37.571,145.108,1,7696.0,populated_place,,246.0,False,Oceania
Sandover Highway,Road,Australia,-22.9667,133.833,1,7258.0,structure,,,False,Oceania
City of Greater Geelong,Region,Australia,-38.15,144.35,1,41941.0,populated_place,,271057.0,False,Oceania
"Cecil Park, New South Wales",PopulatedPlace,Australia,-33.873,150.838,0,5454.0,populated_place,,771.0,False,Oceania
Birrong,PopulatedPlace,Australia,-33.8931,151.023,1,7856.0,populated_place,,3103.0,False,Oceania
Taggerty,Region,Australia,-37.3217,145.712,1,6023.0,populated_place,,328.0,False,Oceania
"Pinnaroo, South Australia",Region,Australia,-35.2609,140.906,1,16136.0,populated_place,,712.0,False,Oceania
Bendora Dam,Dam,Australia,-35.447,148.828,1,5317.0,structure,,,False,Oceania
"Modbury North, South Australia",PopulatedPlace,Australia,-34.829,138.672,1,5090.0,populated_place,,5569.0,False,Oceania
Hume (region),Region,Australia,-36.3833,145.4,1,16729.0,populated_place,,263089.0,False,Oceania
